c_number	entry	name
C00078	M00786	Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
C00148	M00786	Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
C20605	M00786	Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
C20630	M00786	Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
C00254	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C21085	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C21087	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C20940	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C21086	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C20941	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C20953	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C20942	M00787	Bacilysin_biosynthesis_prephenate_bacilysin
C21093	M00788	Terpentecin_biosynthesis_GGAP_terpentecin
C19814	M00788	Terpentecin_biosynthesis_GGAP_terpentecin
C19815	M00788	Terpentecin_biosynthesis_GGAP_terpentecin
C00353	M00788	Terpentecin_biosynthesis_GGAP_terpentecin
C19698	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C19700	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C19699	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C19687	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C19701	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C00078	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C19688	M00789	Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
C12491	M00790	Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
C19687	M00790	Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
C21110	M00790	Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
C00078	M00790	Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
C21109	M00790	Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
C03319	M00793	dTDP_L_rhamnose_biosynthesis
C00103	M00793	dTDP_L_rhamnose_biosynthesis
C00688	M00793	dTDP_L_rhamnose_biosynthesis
C00842	M00793	dTDP_L_rhamnose_biosynthesis
C11907	M00793	dTDP_L_rhamnose_biosynthesis
C11912	M00794	dTDP_6_deoxy_D_allose_biosynthesis
C11907	M00794	dTDP_6_deoxy_D_allose_biosynthesis
C11926	M00794	dTDP_6_deoxy_D_allose_biosynthesis
C11460	M00795	dTDP_beta_L_noviose_biosynthesis
C12481	M00795	dTDP_beta_L_noviose_biosynthesis
C11907	M00795	dTDP_beta_L_noviose_biosynthesis
C11926	M00795	dTDP_beta_L_noviose_biosynthesis
C11925	M00796	dTDP_D_mycaminose_biosynthesis
C11933	M00796	dTDP_D_mycaminose_biosynthesis
C11907	M00796	dTDP_D_mycaminose_biosynthesis
C11908	M00796	dTDP_D_mycaminose_biosynthesis
C11911	M00797	dTDP_D_desosamine_biosynthesis
C11910	M00797	dTDP_D_desosamine_biosynthesis
C04268	M00797	dTDP_D_desosamine_biosynthesis
C11909	M00797	dTDP_D_desosamine_biosynthesis
C11907	M00797	dTDP_D_desosamine_biosynthesis
C06620	M00798	dTDP_L_mycarose_biosynthesis
C11928	M00798	dTDP_L_mycarose_biosynthesis
C11916	M00798	dTDP_L_mycarose_biosynthesis
C11915	M00798	dTDP_L_mycarose_biosynthesis
C18035	M00798	dTDP_L_mycarose_biosynthesis
C11907	M00798	dTDP_L_mycarose_biosynthesis
C06620	M00799	dTDP_L_oleandrose_biosynthesis
C11928	M00799	dTDP_L_oleandrose_biosynthesis
C21071	M00799	dTDP_L_oleandrose_biosynthesis
C11927	M00799	dTDP_L_oleandrose_biosynthesis
C11921	M00799	dTDP_L_oleandrose_biosynthesis
C11907	M00799	dTDP_L_oleandrose_biosynthesis
C12318	M00800	dTDP_L_megosamine_biosynthesis
C06620	M00800	dTDP_L_megosamine_biosynthesis
C21073	M00800	dTDP_L_megosamine_biosynthesis
C21074	M00800	dTDP_L_megosamine_biosynthesis
C11907	M00800	dTDP_L_megosamine_biosynthesis
C11919	M00800	dTDP_L_megosamine_biosynthesis
C06620	M00801	dTDP_L_olivose_biosynthesis
C11922	M00801	dTDP_L_olivose_biosynthesis
C11927	M00801	dTDP_L_olivose_biosynthesis
C11920	M00801	dTDP_L_olivose_biosynthesis
C11907	M00801	dTDP_L_olivose_biosynthesis
C06620	M00802	dTDP_D_forosamine_biosynthesis
C18034	M00802	dTDP_D_forosamine_biosynthesis
C11922	M00802	dTDP_D_forosamine_biosynthesis
C18032	M00802	dTDP_D_forosamine_biosynthesis
C18033	M00802	dTDP_D_forosamine_biosynthesis
C11907	M00802	dTDP_D_forosamine_biosynthesis
C06620	M00803	dTDP_D_angolosamine_biosynthesis
C18029	M00803	dTDP_D_angolosamine_biosynthesis
C18031	M00803	dTDP_D_angolosamine_biosynthesis
C11907	M00803	dTDP_D_angolosamine_biosynthesis
C18030	M00803	dTDP_D_angolosamine_biosynthesis
C00192	M00804	Complete_nitrification_comammox_ammonia_nitrite_nitrate
C00014	M00804	Complete_nitrification_comammox_ammonia_nitrite_nitrate
C00244	M00804	Complete_nitrification_comammox_ammonia_nitrite_nitrate
C00088	M00804	Complete_nitrification_comammox_ammonia_nitrite_nitrate
C21125	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C02079	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C07349	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C21126	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C21124	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C00078	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C21128	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C21127	M00805	Staurosporine_biosynthesis_tryptophan_staurosporine
C21136	M00808	Violacein_biosynthesis_tryptophan_violacein
C21134	M00808	Violacein_biosynthesis_tryptophan_violacein
C21124	M00808	Violacein_biosynthesis_tryptophan_violacein
C21135	M00808	Violacein_biosynthesis_tryptophan_violacein
C00078	M00808	Violacein_biosynthesis_tryptophan_violacein
C21131	M00808	Violacein_biosynthesis_tryptophan_violacein
C01056	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C01297	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C03043	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C00232	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C16386	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C15987	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C21075	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C00745	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C15986	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C03056	M00810	Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
C20361	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C19567	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C19569	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C21154	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C19631	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C16150	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C00232	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C01059	M00811	Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
C17693	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C17691	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C21208	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C21206	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C21207	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C04268	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C21204	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C17692	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C21156	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C21205	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C20956	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C06802	M00814	Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
C17691	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C21219	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C17700	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C17697	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C12112	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C21368	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C17696	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C21216	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C21218	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C20956	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C17694	M00815	Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
C19939	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C00448	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C20407	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C20404	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C01841	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C20403	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C20400	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C20397	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C20399	M00819	Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
C06629	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C03206	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C18295	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C06571	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C06627	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C06628	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C02811	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C06654	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C06570	M00823	Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
C21307	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C11468	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C00251	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C21306	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C19686	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C11448	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C18054	M00826	C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
C11449	M00827	C_1027_beta_amino_acid_moiety_biosynthesis_tyrosine_3_chloro_4_5_dihydroxy_beta_phenylalanyl_PCP
C21308	M00827	C_1027_beta_amino_acid_moiety_biosynthesis_tyrosine_3_chloro_4_5_dihydroxy_beta_phenylalanyl_PCP
C20810	M00827	C_1027_beta_amino_acid_moiety_biosynthesis_tyrosine_3_chloro_4_5_dihydroxy_beta_phenylalanyl_PCP
C21309	M00827	C_1027_beta_amino_acid_moiety_biosynthesis_tyrosine_3_chloro_4_5_dihydroxy_beta_phenylalanyl_PCP
C00082	M00827	C_1027_beta_amino_acid_moiety_biosynthesis_tyrosine_3_chloro_4_5_dihydroxy_beta_phenylalanyl_PCP
C21308	M00828	Maduropeptin_beta_hydroxy_acid_moiety_biosynthesis_tyrosine_3_4_hydroxyphenyl_3_oxopropanoyl_PCP
C21309	M00828	Maduropeptin_beta_hydroxy_acid_moiety_biosynthesis_tyrosine_3_4_hydroxyphenyl_3_oxopropanoyl_PCP
C00082	M00828	Maduropeptin_beta_hydroxy_acid_moiety_biosynthesis_tyrosine_3_4_hydroxyphenyl_3_oxopropanoyl_PCP
C21311	M00828	Maduropeptin_beta_hydroxy_acid_moiety_biosynthesis_tyrosine_3_4_hydroxyphenyl_3_oxopropanoyl_PCP
C21313	M00829	3_6_Dimethylsalicylyl_CoA_biosynthesis_malonyl_CoA_6_methylsalicylate_3_6_dimethylsalicylyl_CoA
C00083	M00829	3_6_Dimethylsalicylyl_CoA_biosynthesis_malonyl_CoA_6_methylsalicylate_3_6_dimethylsalicylyl_CoA
C21312	M00829	3_6_Dimethylsalicylyl_CoA_biosynthesis_malonyl_CoA_6_methylsalicylate_3_6_dimethylsalicylyl_CoA
C02657	M00829	3_6_Dimethylsalicylyl_CoA_biosynthesis_malonyl_CoA_6_methylsalicylate_3_6_dimethylsalicylyl_CoA
C20841	M00830	Neocarzinostatin_naphthoate_moiety_biosynthesis_malonyl_CoA_2_hydroxy_5_methyl_1_naphthoate_2_hydroxy_7_methoxy_5_methyl_1_naphthoyl_CoA
C00083	M00830	Neocarzinostatin_naphthoate_moiety_biosynthesis_malonyl_CoA_2_hydroxy_5_methyl_1_naphthoate_2_hydroxy_7_methoxy_5_methyl_1_naphthoyl_CoA
C20856	M00830	Neocarzinostatin_naphthoate_moiety_biosynthesis_malonyl_CoA_2_hydroxy_5_methyl_1_naphthoate_2_hydroxy_7_methoxy_5_methyl_1_naphthoyl_CoA
C20857	M00830	Neocarzinostatin_naphthoate_moiety_biosynthesis_malonyl_CoA_2_hydroxy_5_methyl_1_naphthoate_2_hydroxy_7_methoxy_5_methyl_1_naphthoyl_CoA
C20842	M00830	Neocarzinostatin_naphthoate_moiety_biosynthesis_malonyl_CoA_2_hydroxy_5_methyl_1_naphthoate_2_hydroxy_7_methoxy_5_methyl_1_naphthoyl_CoA
C21324	M00831	Kedarcidin_2_hydroxynaphthoate_moiety_biosynthesis_malonyl_CoA_3_6_8_trihydroxy_2_naphthoate_3_hydroxy_7_8_dimethoxy_6_isopropoxy_2_naphthoyl_CoA
C21322	M00831	Kedarcidin_2_hydroxynaphthoate_moiety_biosynthesis_malonyl_CoA_3_6_8_trihydroxy_2_naphthoate_3_hydroxy_7_8_dimethoxy_6_isopropoxy_2_naphthoyl_CoA
C21320	M00831	Kedarcidin_2_hydroxynaphthoate_moiety_biosynthesis_malonyl_CoA_3_6_8_trihydroxy_2_naphthoate_3_hydroxy_7_8_dimethoxy_6_isopropoxy_2_naphthoyl_CoA
C21323	M00831	Kedarcidin_2_hydroxynaphthoate_moiety_biosynthesis_malonyl_CoA_3_6_8_trihydroxy_2_naphthoate_3_hydroxy_7_8_dimethoxy_6_isopropoxy_2_naphthoyl_CoA
C21321	M00831	Kedarcidin_2_hydroxynaphthoate_moiety_biosynthesis_malonyl_CoA_3_6_8_trihydroxy_2_naphthoate_3_hydroxy_7_8_dimethoxy_6_isopropoxy_2_naphthoyl_CoA
C21328	M00832	Kedarcidin_2_aza_3_chloro_beta_tyrosine_moiety_biosynthesis_azatyrosine_2_aza_3_chloro_beta_tyrosyl_PCP
C21325	M00832	Kedarcidin_2_aza_3_chloro_beta_tyrosine_moiety_biosynthesis_azatyrosine_2_aza_3_chloro_beta_tyrosyl_PCP
C21326	M00832	Kedarcidin_2_aza_3_chloro_beta_tyrosine_moiety_biosynthesis_azatyrosine_2_aza_3_chloro_beta_tyrosyl_PCP
C21327	M00832	Kedarcidin_2_aza_3_chloro_beta_tyrosine_moiety_biosynthesis_azatyrosine_2_aza_3_chloro_beta_tyrosyl_PCP
C21345	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C00083	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C11469	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21344	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21338	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21339	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21340	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21343	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21346	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21341	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21337	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21342	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21347	M00833	Calicheamicin_biosynthesis_calicheamicinone_calicheamicin
C21345	M00834	Calicheamicin_orsellinate_moiety_biosynthesis_malonyl_CoA_orsellinate_ACP_5_iodo_2_3_dimethoxyorsellinate_ACP
C00083	M00834	Calicheamicin_orsellinate_moiety_biosynthesis_malonyl_CoA_orsellinate_ACP_5_iodo_2_3_dimethoxyorsellinate_ACP
C21344	M00834	Calicheamicin_orsellinate_moiety_biosynthesis_malonyl_CoA_orsellinate_ACP_5_iodo_2_3_dimethoxyorsellinate_ACP
C21343	M00834	Calicheamicin_orsellinate_moiety_biosynthesis_malonyl_CoA_orsellinate_ACP_5_iodo_2_3_dimethoxyorsellinate_ACP
C21346	M00834	Calicheamicin_orsellinate_moiety_biosynthesis_malonyl_CoA_orsellinate_ACP_5_iodo_2_3_dimethoxyorsellinate_ACP
C21347	M00834	Calicheamicin_orsellinate_moiety_biosynthesis_malonyl_CoA_orsellinate_ACP_5_iodo_2_3_dimethoxyorsellinate_ACP
C20981	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21442	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C00251	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C19831	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C01748	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21473	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21411	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C19830	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21412	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C18054	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21295	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21408	M00835	Pyocyanine_biosynthesis_chorismate_pyocyanine
C21512	M00836	Coenzyme_F430_biosynthesis_sirohydrochlorin_coenzyme_F430
C21511	M00836	Coenzyme_F430_biosynthesis_sirohydrochlorin_coenzyme_F430
C05778	M00836	Coenzyme_F430_biosynthesis_sirohydrochlorin_coenzyme_F430
C21510	M00836	Coenzyme_F430_biosynthesis_sirohydrochlorin_coenzyme_F430
C05777	M00836	Coenzyme_F430_biosynthesis_sirohydrochlorin_coenzyme_F430
C21139	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C12470	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21569	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21571	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21138	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21565	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21568	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21567	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21572	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C00148	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C21570	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C12483	M00837	Prodigiosin_biosynthesis_L_proline_prodigiosin
C05223	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C12470	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C21569	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C21573	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C21568	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C02679	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C21567	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C00148	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C12023	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C21574	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C21570	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C12483	M00838	Undecylprodigiosin_biosynthesis_L_proline_undecylprodigiosin
C00044	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C01304	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C05925	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C04807	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C01300	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C04874	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C00101	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C00415	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C00921	M00840	Tetrahydrofolate_biosynthesis_mediated_by_ribA_and_trpF_GTP_THF
C04895	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C05923	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C00044	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C06148	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C04807	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C05922	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C01300	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C00101	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C00415	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C00921	M00841	Tetrahydrofolate_biosynthesis_mediated_by_PTPS_GTP_THF
C03684	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C04895	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C05923	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C00044	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C00272	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C06148	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C05922	M00842	Tetrahydrobiopterin_biosynthesis_GTP_BH4
C03684	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C04895	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C05923	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C00044	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C06148	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C05922	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C20264	M00843	L_threo_Tetrahydrobiopterin_biosynthesis_GTP_L_threo_BH4
C00077	M00844	Arginine_biosynthesis_ornithine_arginine
C00169	M00844	Arginine_biosynthesis_ornithine_arginine
C00062	M00844	Arginine_biosynthesis_ornithine_arginine
